Date,ProductID,StockReceived,StockSold,StockOnHand
2022-11-07,126,464,78,386
2023-01-31,238,69,49,20
2023-03-27,77,200,93,107
2022-05-12,101,387,238,149
2023-01-21,11,200,148,52
2022-11-28,13,366,122,244
2022-08-26,11,107,38,69
2021-10-13,3,290,107,183
2023-01-03,29,105,28,77
2023-08-12,29,155,44,111
2022-02-18,11,219,41,178
2023-01-09,18,480,159,321
2023-07-18,43,156,6,150
2022-12-16,78,272,11,261
2021-12-16,24,457,145,312
2023-01-23,57,336,313,23
2022-02-03,39,64,12,52
2022-01-23,119,446,231,215
2023-01-24,165,364,323,41
2023-06-14,29,85,27,58
2022-09-26,18,165,162,3
2021-10-22,68,269,228,41
2022-09-17,18,220,219,1
2021-11-07,57,348,119,229
2023-03-04,22,291,286,5
2023-04-17,18,135,48,87
2022-12-16,43,55,40,15
2021-10-31,138,143,143,0
2022-01-23,80,424,414,10
2022-07-25,4,206,67,139
2022-03-11,11,427,397,30
2021-10-17,18,155,136,19
2023-04-09,116,359,82,277
2022-10-16,13,344,166,178
2021-12-06,13,344,334,10
2023-04-28,105,96,20,76
2023-09-12,162,75,59,16
2023-07-05,8,128,35,93
2021-11-02,43,378,30,348
2022-11-05,56,146,3,143
2022-10-27,57,64,60,4
2022-06-12,39,247,202,45
2021-10-27,27,276,127,149
2022-02-28,239,347,264,83
2021-12-04,101,289,21,268
2023-03-29,4,222,163,59
2022-11-10,69,389,241,148
2023-08-19,139,284,123,161
2023-05-07,129,373,82,291
2022-08-21,29,498,24,474
2023-02-24,18,96,27,69
2023-07-12,69,278,221,57
2022-03-20,110,73,53,20
2023-08-17,38,279,210,69
2022-04-29,62,450,216,234
2021-12-26,133,445,220,225
2023-06-21,68,434,334,100
2021-10-23,8,206,109,97
2022-09-26,2,110,35,75
2022-05-13,15,96,15,81
2023-07-22,4,264,12,252
2022-07-28,68,116,80,36
2021-10-03,4,80,70,10
2023-01-03,234,152,97,55
2023-04-30,18,86,18,68
2022-02-06,18,89,49,40
2022-11-09,45,175,38,137
2023-07-31,5,267,61,206
2022-01-26,26,270,88,182
2022-10-26,43,144,139,5
2021-11-27,39,265,123,142
2023-09-27,8,402,386,16
2023-02-24,8,482,341,141
2022-11-25,32,277,14,263
2023-04-28,131,419,241,178
2022-08-17,134,180,1,179
2023-06-06,44,100,7,93
2022-05-27,62,58,23,35
2023-07-18,11,161,56,105
2023-04-14,57,367,169,198
2022-07-01,26,494,122,372
2021-11-07,123,354,233,121
2023-01-22,60,179,85,94
2022-10-18,18,380,61,319
2022-07-28,90,143,56,87
2023-05-06,37,428,255,173
2023-05-04,75,258,142,116
2022-01-23,26,442,210,232
2023-01-28,15,255,89,166
2022-04-26,13,83,16,67
2023-06-15,26,223,46,177
2022-04-29,8,95,43,52
2023-01-23,53,100,34,66
2023-07-29,4,368,92,276
2021-11-28,15,272,180,92
2023-04-04,26,384,73,311
2021-09-29,18,373,123,250
2023-04-19,18,128,40,88
2022-05-24,5,457,136,321
2023-08-25,11,259,196,63
2021-10-18,11,63,38,25
2023-08-03,39,84,5,79
2023-05-25,56,290,122,168
2023-04-11,43,232,87,145
2021-09-30,124,393,228,165
2023-04-04,87,164,59,105
2023-06-29,24,282,109,173
2022-01-13,45,454,192,262
2023-04-19,11,449,97,352
2022-10-21,80,493,485,8
2022-05-30,39,259,229,30
2023-06-04,89,254,161,93
2022-02-13,112,136,15,121
2021-10-05,18,323,71,252
2023-06-03,240,180,28,152
2023-03-31,39,240,193,47
2023-05-27,5,90,9,81
2023-08-26,122,301,16,285
2022-07-18,44,360,241,119
2022-08-01,22,224,20,204
2022-04-26,41,410,27,383
2022-03-25,84,455,130,325
2022-07-27,72,93,26,67
2023-07-26,93,124,76,48
2022-07-07,39,283,49,234
2021-11-23,113,278,109,169
2022-06-12,60,213,15,198
2023-05-17,57,235,25,210
2021-10-23,8,206,126,80
2022-09-25,85,363,353,10
2022-11-01,26,207,165,42
2023-09-05,15,417,149,268
2023-03-26,60,385,142,243
2023-07-24,11,492,19,473
2022-05-23,15,392,66,326
2023-07-16,18,400,367,33
2022-10-09,209,476,151,325
2022-12-02,149,397,11,386
2022-03-15,25,440,293,147
2023-04-05,130,440,358,82
2023-05-17,22,329,123,206
2022-09-05,102,329,50,279
2023-07-09,43,160,150,10
2022-08-12,27,381,331,50
2022-10-07,43,407,76,331
2022-02-04,19,142,49,93
2023-05-16,43,210,150,60
2023-09-21,11,218,31,187
2022-06-03,43,297,42,255
2023-07-19,27,260,122,138
2023-09-14,129,132,99,33
2022-01-12,4,412,156,256
2023-01-03,57,118,42,76
2021-11-02,28,209,187,22
2021-12-06,45,206,110,96
2022-09-16,57,447,61,386
2022-04-02,57,420,266,154
2022-05-06,11,157,90,67
2021-10-19,26,229,165,64
2023-02-28,94,154,133,21
2023-03-17,24,247,198,49
2021-12-30,4,205,77,128
2023-05-02,64,265,159,106
2023-08-05,219,236,159,77
2022-11-09,61,307,304,3
2021-12-29,22,475,322,153
2022-05-11,57,300,205,95
2023-07-20,59,169,157,12
2023-09-02,17,313,87,226
2023-01-01,57,296,277,19
2022-11-26,167,357,185,172
2023-02-13,27,160,38,122
2023-04-08,5,192,55,137
2022-12-16,18,373,39,334
2022-04-10,15,137,57,80
2022-05-07,196,411,120,291
2022-09-30,28,361,285,76
2023-02-11,4,270,152,118
2022-02-21,83,262,47,215
2022-12-21,57,53,1,52
2023-09-26,4,78,44,34
2023-04-16,121,58,31,27
2023-05-13,13,146,96,50
2023-04-02,57,156,127,29
2023-07-22,29,447,233,214
2022-10-23,241,413,24,389
2021-10-14,113,341,208,133
2022-07-02,242,200,54,146
2022-08-13,56,462,427,35
2022-05-29,25,496,351,145
2022-12-29,44,206,195,11
2022-02-16,44,355,299,56
2023-07-22,5,426,288,138
2023-03-28,101,158,81,77
2022-02-09,17,293,104,189
2022-09-07,13,122,72,50
2023-06-29,185,357,243,114
2022-05-24,111,107,94,13
2023-05-27,122,135,81,54
2023-05-13,12,481,439,42
2023-04-20,57,271,245,26
2021-10-07,164,92,51,41
2023-07-26,24,78,59,19
2023-08-31,17,126,102,24
2022-12-03,18,289,276,13
2023-02-07,147,310,168,142
2022-04-13,62,195,61,134
2023-02-14,15,211,183,28
2023-03-13,238,451,49,402
2023-04-23,60,487,6,481
2022-06-23,97,182,155,27
2023-04-14,180,395,312,83
2022-03-31,144,381,173,208
2022-12-31,39,248,61,187
2022-06-02,39,119,10,109
2021-11-21,11,244,136,108
2023-06-10,13,465,404,61
2021-10-09,50,279,68,211
2022-11-09,43,492,82,410
2022-10-04,22,60,50,10
2022-07-11,5,187,8,179
2021-12-21,57,492,250,242
2023-07-29,162,360,335,25
2023-08-14,19,271,123,148
2022-03-17,13,404,81,323
2022-11-15,87,96,92,4
2023-05-16,103,343,219,124
2022-08-05,173,233,203,30
2023-06-09,26,349,293,56
2023-09-16,196,99,68,31
2023-05-18,43,339,49,290
2022-01-09,13,195,182,13
2023-05-10,57,314,276,38
2023-09-14,22,335,66,269
2022-06-02,18,430,335,95
2022-06-17,243,126,119,7
2022-06-13,15,443,356,87
2022-05-08,112,211,195,16
2022-02-17,17,444,344,100
2022-11-20,32,213,4,209
2023-04-22,17,165,28,137
2023-09-02,80,114,56,58
2022-02-21,43,376,211,165
2021-10-19,125,186,21,165
2022-05-17,19,474,53,421
2023-01-25,114,209,49,160
2021-09-28,138,219,174,45
2022-02-15,56,104,89,15
2022-01-05,50,88,30,58
2022-07-30,85,187,41,146
2022-09-01,27,400,174,226
2022-08-13,120,233,95,138
2022-11-26,78,429,256,173
2021-10-12,111,86,70,16
2023-08-09,26,249,121,128
2021-10-18,67,186,35,151
2022-08-08,122,101,46,55
2022-11-20,143,267,191,76
2023-03-24,17,289,243,46
2023-04-17,80,190,152,38
2022-07-01,25,160,18,142
2022-07-12,19,404,181,223
2021-12-10,107,473,259,214
2022-11-26,26,303,271,32
2021-12-17,56,416,269,147
2023-05-17,22,288,265,23
2023-02-24,87,308,38,270
2021-10-21,22,168,73,95
2023-07-15,26,454,93,361
2023-02-11,143,475,386,89
2022-05-23,19,234,3,231
2022-11-26,44,90,47,43
2021-12-09,18,210,11,199
2022-04-30,39,346,44,302
2023-09-22,136,487,89,398
2022-03-29,19,124,11,113
2022-01-07,8,316,37,279
2023-05-14,147,271,100,171
2022-06-18,133,436,51,385
2022-03-13,22,461,101,360
2023-06-29,5,62,36,26
2023-02-16,61,494,358,136
2022-01-25,15,143,68,75
2023-09-28,69,166,53,113
2021-10-13,135,51,41,10
2023-03-09,4,445,211,234
2022-03-10,22,395,293,102
2022-09-03,26,344,198,146
2023-02-02,181,187,17,170
2022-11-09,67,255,146,109
2023-08-01,24,365,55,310
2023-03-12,13,488,482,6
2023-01-28,86,421,61,360
2023-09-01,5,237,15,222
2023-08-08,15,93,56,37
2023-02-21,101,234,43,191
2022-10-01,60,235,110,125
2022-08-03,19,426,12,414
2021-10-18,57,111,74,37
2023-07-13,209,481,279,202
2022-03-04,113,318,243,75
2023-04-11,44,472,389,83
2022-12-12,17,440,243,197
2023-05-19,8,136,103,33
2023-04-08,44,97,87,10
2023-08-09,244,261,33,228
2022-08-19,10,95,22,73
2021-10-17,236,445,271,174
2023-03-17,209,232,142,90
2023-08-26,4,57,3,54
2022-04-21,11,197,5,192
2022-06-27,99,420,216,204
2022-05-22,119,496,266,230
2022-05-18,5,429,404,25
2023-03-31,138,327,34,293
2022-11-21,27,211,73,138
2022-04-03,7,266,130,136
2023-05-18,34,65,12,53
2022-01-01,116,178,167,11
2022-05-16,231,52,11,41
2022-03-05,22,359,212,147
2022-08-06,4,449,188,261
2023-04-08,39,227,41,186
2021-12-05,245,250,100,150
2021-12-22,22,409,184,225
2023-08-09,39,205,18,187
2022-05-29,84,387,307,80
2022-09-22,82,171,91,80
2022-08-08,166,360,329,31
2023-08-24,32,100,35,65
2023-02-03,206,482,425,57
2022-10-15,29,391,78,313
2022-02-07,111,128,1,127
2022-07-01,24,422,78,344
2022-11-24,18,461,396,65
2022-05-18,84,201,118,83
2023-07-31,29,112,25,87
2022-05-06,24,353,155,198
2021-12-28,33,441,343,98
2022-02-24,22,255,206,49
2022-05-21,237,59,23,36
2023-08-20,29,344,281,63
2023-08-29,13,471,166,305
2022-01-22,11,168,46,122
2022-08-15,43,232,217,15
2023-01-19,24,375,320,55
2022-04-25,8,377,10,367
2022-03-20,49,242,222,20
2022-02-05,16,75,20,55
2022-06-06,44,195,54,141
2023-05-27,75,444,246,198
2022-01-01,15,330,137,193
2023-07-29,13,433,387,46
2022-10-06,24,397,317,80
2022-01-03,16,148,51,97
2022-01-31,53,369,312,57
2023-09-25,57,218,144,74
2021-10-24,59,109,2,107
2021-10-05,17,114,85,29
2022-02-21,17,205,200,5
2021-12-09,18,292,93,199
2022-09-10,60,196,11,185
2023-08-28,88,416,190,226
2023-06-29,18,356,57,299
2023-09-14,15,174,39,135
2021-09-30,43,267,237,30
2022-01-17,60,178,24,154
2023-04-27,8,259,254,5
2021-10-12,3,499,69,430
2023-07-17,90,218,53,165
2023-08-31,17,254,58,196
2023-03-07,186,296,168,128
2022-10-20,52,116,109,7
2022-03-09,17,251,152,99
2023-04-17,78,303,149,154
2023-09-07,39,236,57,179
2022-05-28,29,103,7,96
2023-05-03,32,305,259,46
2023-07-08,22,358,9,349
2023-04-22,136,263,21,242
2023-01-12,5,85,35,50
2023-09-05,18,372,199,173
2023-06-16,8,341,92,249
2022-04-22,63,119,6,113
2021-10-08,75,66,9,57
2022-05-01,39,399,116,283
2022-07-13,22,95,59,36
2022-12-05,5,220,208,12
2022-08-14,15,363,339,24
2021-10-16,145,120,69,51
2022-02-21,30,397,103,294
2023-01-26,57,211,81,130
2022-12-07,19,104,98,6
2022-02-23,27,382,39,343
2022-10-08,60,493,167,326
2022-08-01,43,341,133,208
2022-05-30,39,454,429,25
2023-06-17,43,302,2,300
2021-11-16,68,277,200,77
2023-04-16,11,300,124,176
2023-05-30,18,236,39,197
2022-03-16,160,159,16,143
2022-12-19,39,440,42,398
2022-06-21,15,261,106,155
2023-06-23,28,148,27,121
2023-09-03,24,457,377,80
2022-12-20,29,343,94,249
2022-11-03,56,406,2,404
2022-07-06,246,472,308,164
2022-08-08,44,217,120,97
2022-05-12,60,267,146,121
2023-01-29,29,345,245,100
2022-10-26,97,400,155,245
2022-10-14,72,435,37,398
2022-04-17,19,229,160,69
2022-10-15,8,181,162,19
2023-04-04,5,211,192,19
2023-09-03,57,136,22,114
2023-08-03,17,144,28,116
2022-03-20,4,62,14,48
2023-08-01,13,171,131,40
2021-12-23,37,209,190,19
2022-05-04,117,368,103,265
2022-07-17,107,130,30,100
2021-12-03,8,307,220,87
2022-02-10,196,448,285,163
2022-07-23,53,184,67,117
2022-03-04,31,138,29,109
2023-01-05,56,167,162,5
2022-01-30,13,430,408,22
2022-05-28,8,202,50,152
2022-01-02,136,264,163,101
2021-12-25,60,118,24,94
2022-06-19,247,414,66,348
2022-06-29,25,488,485,3
2022-05-02,24,244,189,55
2023-07-26,4,324,179,145
2023-04-01,15,369,35,334
2023-09-08,8,484,359,125
2022-06-12,4,243,212,31
2022-10-03,52,479,201,278
2022-12-19,60,235,23,212
2023-04-26,27,194,141,53
2023-09-11,133,447,258,189
2023-08-09,24,64,37,27
2023-06-26,19,293,32,261
2023-03-23,17,334,23,311
2023-07-24,59,496,336,160
2022-05-06,97,302,189,113
2023-02-17,26,422,108,314
2023-06-08,29,228,52,176
2023-05-16,29,198,138,60
2022-05-06,90,244,57,187
2021-11-03,145,270,104,166
2021-12-15,85,408,139,269
2021-12-03,56,386,20,366
2023-07-23,17,88,86,2
2023-06-04,161,147,100,47
2022-01-08,27,302,50,252
2022-05-12,4,199,41,158
2022-07-01,17,236,152,84
2022-01-08,24,102,87,15
2021-10-23,19,335,42,293
2022-01-04,11,180,101,79
2023-05-06,81,196,29,167
2022-07-29,130,401,159,242
2023-06-11,64,219,48,171
2023-09-17,29,355,212,143
2023-05-20,4,188,151,37
2023-03-09,57,272,119,153
2022-07-22,248,423,412,11
2022-11-27,22,344,198,146
2022-02-13,134,92,82,10
2022-12-04,56,496,429,67
2022-01-29,34,372,327,45
2023-05-28,5,257,126,131
2023-03-04,55,406,163,243
2022-01-16,167,57,39,18
2023-01-02,17,444,12,432
2023-03-29,8,354,142,212
2022-01-01,8,137,10,127
2022-01-23,43,257,61,196
2022-11-02,29,117,28,89
2022-02-26,161,293,111,182
2023-06-17,27,335,245,90
2021-11-05,185,488,254,234
2021-09-29,5,170,101,69
2023-05-10,242,104,103,1
2023-06-29,82,241,203,38
2021-11-21,15,486,159,327
2022-12-23,11,392,290,102
2023-04-11,27,151,101,50
2022-03-12,22,115,60,55
2023-04-03,24,453,371,82
2022-09-19,17,217,28,189
2022-10-28,43,212,101,111
2021-11-18,131,500,260,240
2021-10-13,69,391,306,85
2022-11-18,39,165,114,51
2022-06-04,17,366,109,257
2022-10-21,32,136,86,50
2023-09-28,99,208,117,91
2022-03-20,18,80,64,16
2022-09-09,181,487,281,206
2023-07-12,122,288,23,265
2023-01-06,8,404,40,364
2023-03-10,8,291,195,96
2023-07-04,94,453,56,397
2022-03-31,80,193,34,159
2022-06-21,22,482,214,268
2023-02-04,196,77,11,66
2022-11-19,11,207,55,152
2023-06-23,12,268,202,66
2023-07-12,4,386,325,61
2022-07-31,56,71,27,44
2022-04-25,4,447,307,140
2023-08-16,56,135,63,72
2022-08-07,45,378,157,221
2022-02-19,24,403,353,50
2022-07-18,13,347,289,58
2022-08-16,249,328,168,160
2022-11-11,8,93,68,25
2022-08-03,24,450,292,158
2023-09-06,5,447,230,217
2022-02-23,43,279,17,262
2023-04-19,57,235,90,145
2021-10-29,22,56,39,17
2022-08-21,105,416,80,336
2022-03-02,19,247,244,3
2022-11-04,5,234,41,193
2021-10-23,45,231,168,63
2022-07-23,49,104,38,66
2023-05-06,22,399,164,235
2022-12-27,49,290,219,71
2022-12-01,27,443,220,223
2023-07-03,168,395,229,166
2022-12-26,92,76,12,64
2023-02-08,19,451,135,316
2022-02-16,44,437,40,397
2021-10-25,17,89,42,47
2022-08-20,5,93,64,29
2023-06-29,72,224,171,53
2023-09-12,27,148,12,136
2022-12-13,26,119,23,96
2022-10-05,11,387,365,22
2023-08-07,56,185,27,158
2022-06-06,77,483,435,48
2023-04-26,26,328,328,0
2022-09-13,7,487,32,455
2022-12-04,44,344,214,130
2022-11-23,57,319,19,300
2022-01-20,60,260,116,144
2022-10-23,11,213,90,123
2022-09-11,29,413,128,285
2023-08-16,17,317,199,118
2022-07-16,15,101,14,87
2023-04-02,37,233,171,62
2022-01-14,60,421,378,43
2022-11-14,138,335,60,275
2022-04-22,11,396,246,150
2023-09-02,22,468,410,58
2022-05-17,43,110,12,98
2023-07-27,8,451,287,164
2022-04-15,2,139,136,3
2022-09-09,44,232,126,106
2023-07-12,27,275,12,263
2022-12-30,39,467,144,323
2023-08-20,5,495,306,189
2022-02-02,15,67,67,0
2022-09-06,8,95,93,2
2022-03-21,22,189,120,69
2022-08-15,43,409,77,332
2023-05-24,90,124,116,8
2022-02-17,11,278,79,199
2023-03-31,39,429,184,245
2023-02-11,44,333,244,89
2021-11-18,60,84,58,26
2022-02-08,57,108,49,59
2022-12-07,196,458,367,91
2022-11-18,7,97,84,13
2023-09-27,68,347,77,270
2022-05-17,5,466,325,141
2022-01-31,166,295,61,234
2022-08-23,4,154,103,51
2022-06-08,4,263,180,83
2022-03-12,17,437,67,370
2022-10-11,250,465,78,387
2023-04-14,17,205,48,157
2023-09-07,39,384,189,195
2022-10-12,5,237,89,148
2022-02-07,115,127,17,110
2022-09-15,107,429,427,2
2022-07-02,27,248,186,62
2022-05-18,196,201,88,113
2023-08-29,26,346,279,67
2023-04-24,24,394,285,109
2022-10-12,18,422,375,47
2023-08-31,201,405,19,386
2023-07-09,24,81,65,16
2022-06-07,220,273,126,147
2022-07-10,15,105,78,27
2023-06-17,134,190,100,90
2022-09-03,13,144,22,122
2022-02-05,121,255,30,225
2022-09-30,181,408,274,134
2022-08-02,143,61,42,19
2022-09-14,27,86,84,2
2023-03-08,210,304,239,65
2022-05-10,59,298,220,78
2022-01-29,24,71,71,0
2021-10-28,1,185,68,117
2022-05-30,39,423,127,296
2022-01-16,63,157,12,145
2022-10-16,22,330,316,14
2023-08-09,5,185,17,168
2022-11-29,19,108,21,87
2023-04-27,29,449,201,248
2022-05-13,29,396,104,292
2022-11-29,136,406,387,19
2022-09-21,56,271,251,20
2023-08-27,26,273,20,253
2022-09-19,26,458,21,437
2022-11-23,11,170,103,67
2022-01-17,102,432,118,314
2022-07-31,60,350,94,256
2021-12-22,18,415,208,207
2022-04-20,22,143,16,127
2023-03-08,11,354,207,147
2022-12-02,97,195,105,90
2022-02-19,97,453,68,385
2023-05-14,8,392,209,183
2023-08-06,31,464,464,0
2023-09-11,8,282,80,202
2023-02-22,39,476,18,458
2022-01-14,44,244,144,100
2021-11-24,42,373,39,334
2023-07-06,43,348,31,317
2022-05-18,5,241,105,136
2023-07-07,64,305,118,187
2023-08-16,39,166,17,149
2022-07-16,39,407,343,64
2021-10-03,67,218,8,210
2023-02-23,5,72,55,17
2022-02-20,17,484,85,399
2022-09-09,12,276,33,243
2021-10-24,44,394,74,320
2023-05-24,60,411,111,300
2022-03-13,65,76,14,62
2023-03-10,113,207,201,6
2022-07-07,4,346,5,341
2022-08-09,17,279,142,137
2023-03-15,173,54,27,27
2023-08-14,39,180,180,0
2023-01-17,83,258,132,126
2021-11-29,11,185,161,24
2023-02-16,122,396,328,68
2021-11-09,38,149,18,131
2023-04-03,9,150,100,50
2022-10-17,60,333,103,230
2022-02-10,81,202,58,144
2022-10-15,28,118,31,87
2021-12-20,43,75,42,33
2023-04-12,63,442,129,313
2021-11-01,18,450,204,246
2023-02-17,24,122,59,63
2022-08-24,17,386,165,221
2023-01-07,156,315,217,98
2023-01-30,8,283,259,24
2021-10-12,63,68,6,62
2022-05-09,187,258,124,134
2021-12-26,43,70,17,53
2022-10-02,102,136,90,46
2022-12-18,18,415,279,136
2021-10-14,39,375,262,113
2022-07-23,116,488,374,114
2022-01-20,123,499,216,283
2022-02-25,15,395,276,119
2022-02-22,209,305,287,18
2023-05-26,120,259,35,224
2022-05-01,64,500,298,202
2023-05-25,19,349,249,100
2023-05-06,56,430,183,247
2022-03-25,4,359,16,343
2022-02-14,208,164,106,58
2023-08-21,5,126,74,52
2023-05-31,116,99,65,34
2023-07-12,39,447,69,378
2021-11-10,60,171,46,125
2023-05-22,4,306,116,190
2021-10-08,169,280,246,34
2022-01-02,45,62,42,20
2022-03-26,123,490,147,343
2022-10-21,29,367,313,54
2021-10-03,8,465,357,108
2022-11-29,153,212,196,16
2021-10-14,60,236,233,3
2023-07-18,8,406,156,250
2021-10-11,17,379,234,145
2022-02-03,22,110,63,47
2021-11-30,29,193,84,109
2022-12-02,144,257,181,76
2022-08-13,251,175,55,120
2022-09-20,26,369,165,204
2022-07-28,44,81,16,65
2022-04-01,105,477,130,347
2022-07-09,252,96,27,69
2021-11-06,22,223,22,201
2022-01-05,34,220,198,22
2023-05-22,5,76,38,38
2022-07-31,72,280,33,247
2023-09-25,26,433,363,70
2022-04-12,60,359,68,291
2022-03-27,43,152,74,78
2022-02-08,44,472,404,68
2022-03-10,58,204,191,13
2022-09-21,56,265,121,144
2022-07-08,161,149,1,148
2022-06-14,11,142,103,39
2022-10-13,57,494,290,204
2023-07-24,60,426,186,240
2022-11-11,44,326,63,263
2022-11-19,2,422,304,118
2023-03-27,26,66,50,16
2023-05-05,60,345,75,270
2022-11-06,27,443,74,369
2023-05-16,15,493,224,269
2023-06-12,191,54,20,34
2021-11-23,59,85,24,61
2022-07-28,18,439,129,310
2022-04-01,22,266,204,62
2021-12-15,13,143,45,98
2023-01-17,24,321,233,88
2023-02-21,81,372,146,226
2023-06-24,60,408,370,38
2022-06-27,49,68,4,64
2023-03-02,118,272,38,234
2023-06-04,117,274,98,176
2022-04-19,43,478,145,333
2022-05-25,56,247,152,95
2022-01-10,3,141,128,13
2023-04-12,105,291,220,71
2021-12-05,113,361,136,225
2023-03-18,153,51,49,2
2022-01-19,130,214,189,25
2022-10-14,56,204,85,119
2022-07-02,22,144,62,82
2023-06-16,18,171,165,6
2022-07-04,57,167,18,149
2023-08-16,56,116,92,24
2023-06-07,18,176,176,0
2023-07-30,17,55,35,20
2022-09-20,15,184,50,134
2023-09-02,146,389,56,333
2023-01-04,24,250,161,89
2023-01-30,115,464,237,227
2023-06-12,15,107,26,81
2022-08-15,27,107,32,75
2021-09-30,15,313,45,268
2022-10-20,164,279,40,239
2023-07-28,27,433,79,354
2023-05-20,19,333,158,175
2023-07-07,5,356,350,6
2022-05-24,60,344,259,85
2023-06-18,57,369,368,1
2023-07-04,145,300,224,76
2021-11-03,15,405,384,21
2022-12-14,15,84,51,33
2022-12-18,59,75,25,50
2022-06-18,56,461,58,403
2022-03-12,26,313,259,54
2022-06-18,18,234,229,5
2022-04-04,4,269,250,19
2021-11-23,29,246,124,122
2022-04-29,145,190,12,178
2022-09-09,19,309,101,208
2023-01-03,63,468,103,365
2022-09-26,138,233,162,71
2022-10-19,18,497,339,158
2023-09-01,138,244,220,24
2021-12-22,18,335,314,21
2023-09-17,56,321,8,313
2022-05-25,107,74,52,22
2022-03-30,15,111,33,78
2022-05-01,57,198,159,39
2023-03-26,43,102,5,97
2022-06-28,38,107,20,87
2023-02-09,24,489,310,179
2023-09-24,113,293,162,131
2022-03-22,48,269,119,150
2021-11-16,4,180,34,146
2022-05-19,26,297,158,139
2023-06-10,39,341,215,126
2023-01-22,131,200,31,169
2022-09-08,8,244,211,33
2022-09-20,27,318,78,240
2022-09-24,84,342,298,44
2023-09-12,8,62,9,53
2022-06-05,161,56,9,47
2021-10-05,26,82,35,47
2021-10-30,27,175,4,171
2022-06-01,57,396,273,123
2023-06-08,8,118,13,105
2023-06-14,143,462,427,35
2023-01-18,236,83,22,61
2023-08-09,15,481,143,338
2023-06-15,8,187,52,135
2022-11-03,41,294,42,252
2022-03-02,17,464,369,95
2022-05-21,93,369,11,358
2023-05-27,29,129,84,45
2023-05-17,29,266,57,209
2022-03-15,11,151,77,74
2023-03-31,4,342,200,142
2022-05-18,27,180,4,176
2021-12-27,102,431,279,152
2022-10-22,60,430,161,269
2023-09-23,43,154,13,141
2022-11-12,15,357,326,31
2022-05-24,98,464,32,432
2022-03-27,89,390,178,212
2022-06-19,13,266,130,136
2022-09-09,128,446,339,107
2023-06-20,44,344,232,112
2022-01-31,1,426,316,110
2022-06-09,19,173,123,50
2023-06-22,122,423,132,291
2023-08-07,15,208,134,74
2022-02-14,8,249,165,84
2022-09-10,12,387,42,345
2021-11-23,164,250,147,103
2022-11-06,43,135,64,71
2021-11-02,5,107,98,9
2023-09-28,43,222,218,4
2023-07-05,118,221,159,62
2022-04-17,22,261,165,96
2022-05-20,116,284,118,166
2022-02-03,8,80,72,8
2023-06-11,12,142,97,45
2021-11-27,1,431,300,131
2022-07-04,24,313,84,229
2022-06-20,122,456,57,399
2021-12-05,19,393,56,337
2022-05-06,164,79,28,51
2023-08-10,97,96,11,85
2022-11-14,18,98,61,37
2022-04-18,22,75,68,7
2022-06-09,29,160,114,46
2022-03-09,145,198,33,165
2023-07-04,43,327,9,318
2023-09-13,187,460,211,249
2022-08-08,159,277,18,259
2023-06-08,79,292,243,49
2022-07-17,44,482,433,49
2022-12-02,101,57,19,38
2021-11-19,17,271,85,186
2023-04-05,15,119,60,59
2022-01-17,129,396,380,16
2023-09-04,13,362,346,16
2023-02-23,19,129,22,107
2023-08-07,119,473,417,56
2023-09-16,130,268,214,54
2023-03-31,58,61,40,21
2023-02-07,19,466,15,451
2023-01-29,253,379,332,47
2023-08-01,134,205,12,193
2021-10-24,46,473,278,195
2022-01-31,113,215,148,67
2023-03-21,26,183,133,50
2023-08-16,132,246,126,120
2023-01-21,128,417,202,215
2023-04-30,8,204,188,16
2022-02-23,103,178,85,93
2023-07-18,60,75,54,21
2022-01-17,103,445,208,237
2022-01-15,11,96,75,21
2023-08-26,134,86,26,60
2023-05-12,18,480,32,448
2023-01-21,43,296,160,136
2021-11-21,153,477,65,412
2022-01-14,84,75,50,25
2023-03-16,63,191,170,21
2022-08-06,17,133,91,42
2023-03-10,39,267,225,42
2022-09-21,39,99,17,82
2021-11-25,16,385,171,214
2021-12-22,24,256,91,165
2022-07-07,19,277,175,102
2021-12-24,4,69,14,55
2023-08-03,43,382,46,336
2023-06-27,60,499,190,309
2023-07-24,79,247,164,83
2023-05-07,17,496,40,456
2022-01-03,11,489,19,470
2023-04-04,17,432,239,193
2022-11-23,64,488,161,327
2023-07-21,85,160,147,13
2022-09-20,120,292,9,283
2023-07-02,47,262,227,35
2022-05-25,254,436,275,161
2022-12-19,43,425,226,199
2023-01-11,129,194,27,167
2023-07-27,255,302,177,125
2021-12-01,231,377,255,122
2022-05-19,24,401,23,378
2021-10-09,4,98,39,59
2022-11-02,56,137,104,33
2022-10-02,60,95,40,55
2022-01-15,24,325,269,56
2022-07-13,15,490,414,76
2022-02-10,17,147,56,91
2022-04-11,60,425,298,127
2021-11-11,39,430,67,363
2021-10-16,168,431,312,119
2022-08-21,22,157,57,100
2022-06-19,115,443,63,380
2023-02-08,4,69,26,43
2021-12-30,55,92,66,26
2021-10-25,92,329,28,301
2023-03-03,148,235,99,136
2023-02-03,121,396,111,285
2023-01-19,120,187,134,53
2023-07-17,51,370,62,308
2022-05-27,56,409,198,211
2022-08-20,8,67,1,66
2021-09-28,90,378,139,239
2022-01-03,4,117,41,76
2023-07-04,18,500,311,189
2022-07-12,19,314,52,262
2022-07-08,27,315,44,271
2023-07-17,8,118,55,63
2022-08-19,26,476,328,148
