Date,ProductID,CustomerID,SupplierID,ShipperID,QuantitySold,TotalAmount,DiscountAmount,NetAmount
2022-09-23,39,3810,26,4,84,83590.92,210.92,83380.0
2022-10-14,13,3811,24,11,86,80005.8,66.75,79939.05
2023-05-09,44,3812,24,5,45,10296.9,63.6,10233.3
2022-09-29,43,3813,7,7,87,37568.34,89.61,37478.73
2023-03-18,4,3814,9,6,19,6916.19,54.85,6861.339999999999
2023-07-13,44,3815,17,2,31,7093.42,48.32,7045.1
2021-10-06,17,3816,25,3,10,6933.9,0.94,6932.96
2022-11-28,8,3817,6,18,63,4284.63,3.74,4280.89
2022-10-04,199,3818,24,7,53,44530.07,220.63,44309.44
2022-12-26,19,3819,14,8,30,25205.7,208.06,24997.64
2022-09-08,57,3820,9,6,42,18190.2,69.56,18120.64
2023-06-19,19,3821,19,5,79,66375.01000000001,29.92,66345.09000000001
2022-08-31,39,3822,14,1,6,5970.78,174.53,5796.25
2023-05-09,86,3823,23,11,36,23439.96,184.36,23255.6
2022-03-22,176,3824,9,14,3,686.46,56.96,629.5
2022-03-18,136,3825,1,10,9,8956.17,94.6,8861.57
2022-03-11,43,3826,7,6,73,31522.86,52.27,31470.59
2022-08-29,15,3827,14,17,2,1694.86,25.58,1669.28
2022-03-17,72,3828,15,3,98,4530.54,10.08,4520.46
2023-08-09,42,3829,29,6,37,2516.3700000000003,19.74,2496.630000000001
2022-12-24,60,3830,10,14,41,39012.73,131.19,38881.53999999999
2022-11-08,8,3831,20,16,100,6801.000000000001,6.6,6794.400000000001
2022-05-17,56,3832,6,18,99,4576.77,11.26,4565.509999999999
2022-05-17,22,3833,10,13,52,13967.72,21.36,13946.36
2022-05-16,33,3834,12,18,64,41671.04,26.42,41644.62
2023-02-28,45,3835,23,17,38,32202.34,81.39,32120.95
2022-09-08,13,3836,10,3,13,12093.9,170.95,11922.95
2021-10-28,44,3837,6,17,63,14415.66,2.76,14412.9
2022-12-07,44,3838,21,4,81,18534.42,28.36,18506.06
2023-05-25,135,3839,8,7,21,9682.89,20.9,9661.99
2022-06-29,13,3840,11,7,26,24187.8,80.41,24107.39
2023-03-18,5,3841,24,5,47,30660.45,77.58,30582.87
2022-08-27,13,3842,12,10,19,17675.7,234.73,17440.97
2022-07-24,26,3843,3,13,98,85539.3,1.38,85537.92
2023-06-05,71,3844,24,13,1,872.85,174.59,698.26
2021-10-16,82,3845,18,8,3,1092.03,88.85,1003.18
2022-08-20,121,3846,9,5,67,62330.1,32.45,62297.65
2022-07-12,165,3847,25,13,26,10050.82,111.89,9938.93
2023-02-06,26,3848,25,17,69,60226.65,151.89,60074.76
2022-02-07,110,3849,4,18,96,66565.44,79.64,66485.8
2022-02-04,233,3850,23,2,68,57132.920000000006,129.68,57003.240000000005
2022-03-15,17,3851,19,4,66,45763.74,12.3,45751.44
2023-06-23,24,3852,11,4,46,17782.22,96.49,17685.73
2023-05-30,112,3853,1,7,80,55471.2,94.28,55376.92
2022-04-10,68,3854,9,13,48,31682.4,185.82,31496.58
2021-12-06,5,3855,7,1,64,41750.4,45.07,41705.33
2022-06-03,105,3856,9,3,37,32295.45,50.71,32244.74
2023-02-03,13,3857,21,9,88,81866.4,123.48,81742.92
2023-03-05,44,3858,6,5,68,15559.76,33.4,15526.36
2022-02-06,44,3859,4,12,32,7322.24,4.78,7317.46
2022-08-08,15,3860,11,4,51,43218.93,137.91,43081.02
2023-01-21,122,3861,23,6,9,3886.38,26.33,3860.05
2022-08-15,8,3862,1,4,99,6732.990000000001,10.14,6722.85
2023-03-16,125,3863,5,17,43,16622.51,56.92,16565.59
2022-03-26,15,3864,1,16,9,7626.87,127.28,7499.59
2021-12-21,168,3865,15,12,93,64485.27,191.04,64294.23
2022-02-26,112,3866,7,15,84,58244.76,128.56,58116.2
2023-05-05,107,3867,14,17,74,16932.68,64.24,16868.44
2022-03-06,29,3868,23,9,3,1926.33,181.32,1745.01
2021-12-02,64,3869,38,17,32,27931.2,150.34,27780.86
2022-09-15,17,3870,15,17,45,31202.55,24.12,31178.43
2022-10-06,27,3871,20,5,74,34120.66,49.8,34070.85999999999
2022-05-10,24,3872,36,8,7,2705.99,97.53,2608.46
2021-10-12,127,3873,8,4,25,16501.25,7.75,16493.5
2023-03-22,22,3874,11,10,84,22563.24,9.41,22553.83
2022-04-20,38,3875,11,7,48,17472.48,22.96,17449.52
2023-04-19,27,3876,1,3,6,2766.54,67.15,2699.39
2022-11-26,60,3877,5,18,49,46624.97,78.99,46545.98
2021-12-28,16,3878,1,17,19,8760.71,28.02,8732.689999999999
2022-02-21,89,3879,25,18,77,29765.89,70.86,29695.03
2023-02-27,7,3880,25,10,44,28703.4,53.36,28650.04
2023-01-17,24,3881,15,18,49,18941.93,21.34,18920.59
2022-04-13,27,3882,10,14,100,46109.0,21.53,46087.47
2022-07-26,15,3883,14,13,22,18643.46,167.24,18476.22
2023-03-17,94,3884,17,6,31,11284.31,101.99,11182.32
2023-02-14,3,3885,40,11,92,35564.44,96.71,35467.73
2023-07-11,4,3886,4,11,22,8008.219999999999,2.54,8005.679999999999
2022-05-03,102,3887,7,4,74,32049.4,108.59,31940.81
2022-08-15,26,3888,1,14,74,64590.9,69.79,64521.11
2023-09-09,27,3889,14,8,28,12910.52,54.67,12855.85
2023-04-30,4,3890,6,11,22,8008.219999999999,88.91,7919.309999999999
2022-10-27,176,3891,25,5,41,9381.62,39.66,9341.96
2022-12-19,11,3892,34,13,38,25081.9,0.81,25081.09
2022-11-06,5,3893,6,15,49,31965.15,79.18,31885.97
2021-12-06,11,3894,24,16,47,31022.35,56.63,30965.72
2023-05-14,57,3895,19,7,92,39845.2,116.96,39728.240000000005
2022-06-04,47,3896,6,9,95,43803.55,32.03,43771.52
2023-07-02,39,3897,24,3,41,40800.33,80.92,40719.41
2022-12-31,17,3898,17,7,88,61018.32,187.23,60831.09
2023-04-19,94,3899,23,16,49,17836.489999999998,24.67,17811.82
2022-03-03,4,3900,8,15,53,19292.53,84.49,19208.04
2023-01-05,4,3901,25,13,76,27664.76,25.66,27639.1
2022-11-15,19,3902,25,12,51,42849.69,70.11,42779.58
2021-10-12,87,3903,21,16,49,32342.45,167.2,32175.25
2022-12-09,39,3904,9,6,68,67668.84,48.41,67620.43
2022-10-17,133,3905,11,13,74,19877.14,11.55,19865.59
2022-07-19,57,3906,4,6,44,19056.4,61.93,18994.47
2023-02-16,19,3907,3,11,69,57973.11,146.92,57826.19
2023-05-09,181,3908,1,3,88,83734.64,76.47,83658.17
2022-08-04,13,3909,3,2,95,88378.5,167.85,88210.65
2022-08-30,27,3910,1,5,57,26282.13,16.59,26265.54
2023-07-26,24,3911,17,18,9,3479.13,88.03,3391.1
2022-06-15,98,3912,3,11,5,3466.95,125.07,3341.88
2022-11-30,18,3913,20,10,4,2604.44,128.49,2475.95
2022-03-22,27,3914,1,16,33,15215.97,73.44,15142.53
2023-09-23,17,3915,12,11,72,49924.08,140.57,49783.51
2022-11-05,167,3916,4,11,72,33198.48,134.43,33064.05
2021-11-01,96,3917,14,11,87,73726.40999999999,193.84,73532.56999999999
2022-06-07,60,3918,17,3,76,72316.28,115.5,72200.78
2022-08-18,15,3919,26,12,87,73726.40999999999,227.12,73499.29
2022-12-30,8,3920,4,11,21,1428.21,11.49,1416.72
2022-06-04,166,3921,11,8,87,4022.01,2.26,4019.75
2023-03-18,101,3922,1,17,9,7626.87,163.23,7463.64
2022-10-26,22,3923,15,17,45,12087.45,11.77,12075.68
2022-03-29,6,3924,15,4,67,44223.35,97.47,44125.88
2021-10-29,44,3925,23,8,65,14873.3,26.32,14846.98
2022-03-21,86,3926,17,9,32,20835.52,116.82,20718.7
2022-12-05,11,3927,5,10,90,59404.49999999999,148.49,59256.01
2022-12-07,19,3928,5,13,24,20164.56,160.44,20004.120000000003
2023-05-24,43,3929,7,13,26,11227.32,110.17,11117.15
2022-07-27,18,3930,5,18,20,13022.2,180.02,12842.18
2023-02-14,18,3931,30,17,25,16277.75,177.64,16100.11
2022-08-17,209,3932,15,4,40,37212.0,237.06,36974.94
2022-02-10,26,3933,9,9,59,51498.15,249.63,51248.52
2022-09-04,11,3934,5,15,2,1320.1,147.98,1172.12
2023-09-27,39,3935,18,5,84,83590.92,185.26,83405.66
2021-11-26,75,3936,17,8,69,47843.91,38.86,47805.05
2022-10-11,132,3937,12,8,40,10744.4,23.99,10720.410000000002
2021-12-09,18,3938,21,18,45,29299.95,174.02,29125.93
2023-02-25,42,3939,8,15,73,4964.7300000000005,14.41,4950.320000000001
2023-07-17,7,3940,26,16,20,13047.0,191.79,12855.21
2022-03-21,93,3941,10,8,6,3852.66,115.59,3737.07
2022-04-20,13,3942,8,3,82,76284.59999999999,241.14,76043.45999999999
2022-04-18,63,3943,23,2,68,4624.68,7.34,4617.34
2021-12-16,44,3944,18,13,92,21051.44,19.52,21031.92
2022-01-21,56,3945,6,13,10,462.3,5.18,457.12
2022-02-06,11,3946,3,1,99,65344.95,13.35,65331.6
2022-02-22,23,3947,9,8,55,20020.55,43.07,19977.48
2023-01-23,134,3948,18,11,23,9931.86,52.28,9879.58
2023-02-26,18,3949,9,10,50,32555.5,75.22,32480.28
2022-10-26,4,3950,7,12,11,4004.11,41.7,3962.41
2022-06-22,75,3951,14,18,93,64485.27,6.23,64479.03999999999
2022-04-16,159,3952,6,10,42,1941.66,10.21,1931.45
2023-01-30,27,3953,6,1,55,25359.95,25.18,25334.77
2023-03-28,67,3954,27,10,58,25045.56,128.76,24916.800000000003
2022-12-02,43,3955,9,9,24,10363.68,85.05,10278.63
2022-10-27,85,3956,21,9,38,26348.82,133.69,26215.13
2022-01-28,12,3957,11,17,22,18484.18,151.39,18332.79
2022-10-13,27,3958,29,6,24,11066.16,127.94,10938.22
2022-07-04,225,3959,8,16,3,138.69,10.65,128.04
2023-08-25,39,3960,3,12,22,21892.86,161.56,21731.3
2021-11-24,216,3961,23,6,79,30539.03,101.49,30437.54
2022-09-30,4,3962,9,17,39,14196.39,65.74,14130.65
2022-11-01,176,3963,17,13,53,12127.46,30.93,12096.53
2021-12-14,243,3964,5,17,45,42818.85,9.77,42809.08
2023-07-09,90,3965,1,8,41,26695.51,167.4,26528.11
2022-08-06,18,3966,15,3,41,26695.51,23.11,26672.4
2023-05-23,192,3967,11,6,79,75170.87,282.53,74888.34
2022-09-16,122,3968,14,7,79,34113.78,11.75,34102.03
2021-10-24,4,3969,17,13,2,728.02,7.47,720.55
2022-01-29,29,3970,5,1,30,19263.3,176.02,19087.28
2022-02-05,44,3971,25,9,53,12127.46,32.66,12094.8
2022-08-12,162,3972,24,5,83,69735.77,135.57,69600.2
2022-03-10,60,3973,25,10,68,64704.04,15.36,64688.68
2022-10-08,120,3974,22,6,19,15963.61,143.57,15820.04
2022-06-03,28,3975,4,12,47,46771.11,161.47,46609.64
2022-12-08,8,3976,9,13,32,2176.32,0.69,2175.63
2022-10-11,13,3977,23,3,65,60469.5,226.66,60242.84
2022-09-09,196,3978,24,10,23,9931.86,93.05,9838.81
2022-05-07,60,3979,14,16,79,75170.87,17.94,75152.93
2023-06-12,56,3980,12,4,89,4114.469999999999,6.8,4107.669999999999
2023-09-20,34,3981,3,6,73,47621.55,42.79,47578.76
2022-02-10,30,3982,17,16,89,32396.89,50.87,32346.02
2023-05-18,54,3983,11,6,7,1601.74,63.76,1537.98
2021-11-12,13,3984,15,16,13,12093.9,207.51,11886.39
2022-02-03,56,3985,39,16,99,4576.77,4.74,4572.03
2022-07-26,27,3986,26,12,46,21210.14,21.12,21189.02
2021-12-06,3,3987,7,6,24,9277.68,37.86,9239.82
2021-12-13,173,3988,3,8,18,11880.9,28.76,11852.14
2023-05-21,43,3989,17,17,47,20295.54,77.86,20217.68
2022-09-02,60,3990,15,5,95,90395.35,208.39,90186.96
2023-06-12,15,3991,38,11,36,30507.48,24.19,30483.29
2022-02-12,56,3992,10,17,19,878.3699999999999,11.57,866.7999999999998
2021-10-13,45,3993,17,5,72,61014.96,169.9,60845.06
2023-07-10,50,3994,26,12,95,90395.35,93.35,90302.0
2023-07-24,60,3995,3,1,66,62800.98,172.51,62628.47
2022-12-30,5,3996,14,9,89,58059.15,116.82,57942.33
2022-02-24,11,3997,17,16,95,62704.74999999999,37.89,62666.85999999999
2022-12-24,8,3998,1,2,93,6324.93,0.14,6324.79
2023-05-29,29,3999,3,2,81,52010.91,37.92,51972.990000000005
2022-09-08,22,4000,12,16,97,26055.17,48.6,26006.570000000003
2022-01-18,15,4001,26,5,32,27117.76,91.27,27026.49
2022-08-04,39,4002,23,18,21,20897.73,143.21,20754.52
2023-06-29,47,4003,18,9,82,37809.38,40.16,37769.22
2023-06-28,39,4004,21,1,1,995.13,196.12,799.01
2022-09-14,8,4005,18,8,19,1292.19,11.26,1280.93
2022-01-18,24,4006,11,6,13,5025.41,98.23,4927.18
2022-03-25,39,4007,12,14,47,46771.11,159.89,46611.22
2022-10-07,39,4008,14,1,70,69659.1,289.11,69369.99
2022-01-06,44,4009,21,14,73,16703.86,6.65,16697.21
2022-05-19,53,4010,12,16,16,10417.76,172.53,10245.23
2023-05-13,23,4011,4,18,39,14196.39,98.39,14098.0
2022-01-07,111,4012,24,12,80,74424.0,110.28,74313.72
2023-09-06,3,4013,13,10,93,35951.01,71.06,35879.950000000004
2022-04-14,29,4014,8,2,44,28252.84,0.39,28252.45
2023-03-30,63,4015,25,8,92,6256.92,14.34,6242.58
2023-04-28,78,4016,12,13,84,19220.88,68.23,19152.65
2021-11-04,22,4017,25,18,6,1611.66,56.99,1554.67
2022-04-19,109,4018,4,14,32,31844.16,241.02,31603.14
2023-05-15,42,4019,1,15,23,1564.23,17.2,1547.03
2022-10-04,60,4020,7,15,100,95153.0,242.9,94910.1
2023-03-26,18,4021,7,14,53,34508.83,106.08,34402.75
2023-07-24,44,4022,24,11,46,10525.72,68.54,10457.179999999998
2021-11-03,44,4023,11,11,97,22195.54,66.84,22128.7
2022-05-12,17,4024,21,4,13,9014.07,45.17,8968.9
2022-08-03,60,4025,1,11,55,52334.15,8.54,52325.61
2023-03-16,56,4026,19,10,79,3652.17,13.21,3638.96
2021-11-04,126,4027,14,11,9,3479.13,98.92,3380.21
2022-08-25,4,4028,3,13,21,7644.21,87.02,7557.19
2023-05-20,29,4029,19,11,19,12200.09,169.32,12030.77
2023-04-24,8,4030,12,9,50,3400.5000000000005,5.66,3394.8400000000006
2021-12-22,22,4031,12,15,69,18534.09,3.34,18530.75
2022-04-06,17,4032,3,2,50,34669.5,202.28,34467.22
2022-06-26,259,4033,7,11,1,431.82,18.37,413.45
2022-07-04,26,4034,23,14,6,5237.1,74.69,5162.410000000001
2021-11-15,236,4035,24,13,66,3051.18,9.2,3041.98
2022-09-15,132,4036,25,9,80,21488.800000000003,7.24,21481.56
2023-08-26,44,4037,9,1,5,1144.1,21.97,1122.13
2023-08-30,56,4038,19,4,83,3837.09,13.64,3823.45
2022-09-08,61,4039,23,2,58,55188.74,197.09,54991.65
2022-10-20,17,4040,15,7,95,65872.05,121.89,65750.16
2023-04-23,98,4041,8,17,100,69339.0,205.01,69133.99
2023-05-18,104,4042,6,7,20,19030.6,63.13,18967.47
2023-01-22,81,4043,25,2,41,11013.01,60.45,10952.56
2022-08-26,17,4044,24,6,63,43683.57,36.48,43647.09
2021-12-30,39,4045,3,7,54,53737.02,241.35,53495.67
2023-01-02,92,4046,34,12,48,41896.8,3.21,41893.59
2022-07-09,33,4047,14,17,3,1953.33,60.65,1892.68
2023-01-06,4,4048,11,1,15,5460.15,4.99,5455.16
2022-10-30,31,4049,33,12,86,37246.6,124.34,37122.26
2022-11-27,17,4050,2,14,82,56857.98,94.44,56763.53999999999
2023-07-01,57,4051,19,13,96,41577.600000000006,12.94,41564.66
2023-01-18,10,4052,18,11,62,26852.2,67.79,26784.41
2023-08-11,17,4053,24,5,47,32589.33,61.96,32527.37
2021-10-25,41,4054,19,6,3,2985.39,79.8,2905.59
2022-05-24,190,4055,11,11,34,22137.74,115.6,22022.140000000003
2021-10-07,18,4056,5,17,27,17579.97,46.04,17533.93
2023-01-20,5,4057,7,2,48,31312.800000000003,171.32,31141.480000000003
2021-12-24,18,4058,29,6,36,23439.96,63.24,23376.72
2022-08-11,57,4059,18,14,65,28151.5,68.59,28082.91
2022-05-18,17,4060,3,14,55,38136.45,177.94,37958.51
2022-02-20,260,4061,21,14,32,8595.52,29.12,8566.4
2022-07-18,44,4062,10,16,23,5262.86,25.18,5237.679999999999
2022-06-10,60,4063,21,13,95,90395.35,41.84,90353.51
2022-04-05,8,4064,14,17,54,3672.54,4.81,3667.730000000001
2021-12-13,24,4065,2,12,8,3092.56,23.94,3068.62
2022-12-19,43,4066,8,10,45,19431.9,83.57,19348.33
2023-09-18,86,4067,6,6,20,13022.2,20.38,13001.820000000002
2022-07-16,22,4068,9,15,48,12893.28,27.12,12866.16
2023-03-18,95,4069,23,5,45,29702.25,153.08,29549.169999999995
2023-09-20,11,4070,18,2,83,54784.15,21.04,54763.10999999999
2022-12-05,261,4071,25,17,38,25081.9,103.88,24978.02
2023-03-05,136,4072,1,13,41,40800.33,16.85,40783.48
2022-04-25,39,4073,15,6,27,26868.51,68.09,26800.42
2022-08-06,65,4074,4,17,66,65678.58,26.17,65652.41
2022-08-06,123,4075,6,12,27,17613.45,110.39,17503.06
2022-09-19,4,4076,15,7,47,17108.47,10.04,17098.43
2023-01-22,225,4077,19,2,8,369.84,5.2,364.64
2022-09-16,13,4078,40,11,67,62330.1,76.74,62253.36
2023-09-08,47,4079,39,11,7,3227.63,74.13,3153.4999999999995
2023-09-26,17,4080,23,3,86,59631.54,146.14,59485.4
2023-01-26,57,4081,17,15,53,22954.300000000003,14.8,22939.500000000004
2021-10-19,43,4082,28,18,44,19000.08,119.38,18880.7
2022-09-21,105,4083,1,2,74,64590.9,33.67,64557.23
2023-01-28,62,4084,8,9,16,14884.8,258.23,14626.57
2022-12-30,7,4085,6,1,30,19570.5,97.13,19473.37
2022-12-05,15,4086,18,6,32,27117.76,57.77,27059.99
2023-03-08,4,4087,10,16,23,8372.23,74.32,8297.91
2023-02-19,107,4088,1,14,59,13500.38,29.6,13470.78
2023-07-14,17,4089,11,14,44,30509.16,196.66,30312.5
2023-01-27,39,4090,5,11,52,51746.76,44.7,51702.060000000005
2023-06-04,3,4091,12,16,77,29765.89,12.11,29753.78
2021-10-03,29,4092,10,12,77,49442.47,90.49,49351.98
2022-07-01,43,4093,5,7,59,25477.38,103.18,25374.2
2022-11-11,5,4094,19,1,78,50883.3,193.95,50689.350000000006
2023-01-02,5,4095,15,9,67,43707.45,53.62,43653.83
2023-05-29,131,4096,6,12,68,31354.12,99.03,31255.09
2022-05-24,93,4097,18,10,64,41095.04,192.35,40902.69
2023-08-13,72,4098,25,15,32,1479.36,12.07,1467.29
2023-09-09,5,4099,22,11,88,57406.8,90.91,57315.89
2023-08-07,27,4100,12,14,19,8760.71,71.98,8688.73
2023-04-17,37,4101,14,2,19,12394.65,148.2,12246.45
2022-12-06,4,4102,5,10,92,33488.92,84.28,33404.64
2021-11-02,77,4103,19,3,47,31022.35,65.17,30957.18
2023-06-14,43,4104,5,11,54,23318.28,3.16,23315.12
2021-10-21,11,4105,21,6,53,34982.649999999994,154.31,34828.34
2021-09-30,27,4106,12,10,45,20749.05,116.9,20632.15
2023-06-04,56,4107,6,10,52,2403.96,1.02,2402.94
2022-06-14,29,4108,12,8,95,61000.45,60.58,60939.87
2022-07-08,60,4109,11,3,63,59946.39,134.36,59812.03
2022-07-01,44,4110,14,10,1,228.82,21.19,207.63
2022-01-10,15,4111,10,10,31,26270.33,49.18,26221.15
2023-07-20,11,4112,7,11,70,46203.5,40.39,46163.11
2022-06-03,249,4113,18,10,63,41098.05,118.07,40979.98
2021-12-15,39,4114,12,1,84,83590.92,136.28,83454.64
2023-05-12,94,4115,23,12,49,17836.489999999998,23.22,17813.269999999997
2022-05-21,133,4116,8,2,80,21488.800000000003,28.56,21460.24
2022-03-11,5,4117,17,7,17,11089.95,102.53,10987.42
2022-04-28,5,4118,26,11,100,65235.0,24.87,65210.13
2022-09-05,60,4119,17,4,18,17127.54,76.82,17050.72
2021-12-25,94,4120,18,10,70,25480.7,34.64,25446.06
2021-12-18,75,4121,6,15,36,24962.04,117.54,24844.5
2023-09-06,29,4122,7,17,1,642.11,148.46,493.65
2023-03-27,11,4123,18,12,61,40263.05,22.13,40240.92
2022-03-10,27,4124,12,12,87,40114.83,33.05,40081.77999999999
2022-08-06,26,4125,6,18,54,47133.9,185.12,46948.78
2022-09-10,262,4126,8,4,85,22831.85,7.55,22824.300000000003
2022-03-27,112,4127,14,16,39,27042.21,117.14,26925.07
2022-05-11,24,4128,21,15,66,25513.62,93.9,25419.72
2023-02-15,17,4129,10,5,38,26348.82,41.58,26307.24
2023-06-28,185,4130,25,4,55,46210.45,64.35,46146.100000000006
2021-10-03,56,4131,19,1,56,2588.88,11.44,2577.44
2023-03-07,11,4132,14,9,79,52143.95,192.37,51951.58
2022-10-23,19,4133,19,17,7,5881.33,145.28,5736.05
2022-04-14,42,4134,24,16,47,3196.4700000000003,0.95,3195.5200000000004
2022-08-20,26,4135,17,16,51,44515.35,155.48,44359.87
2023-06-10,114,4136,19,17,30,27909.0,26.12,27882.88
2023-07-29,44,4137,7,15,16,3661.12,57.54,3603.58
2022-07-14,5,4138,9,5,32,20875.2,48.34,20826.86
2022-04-01,90,4139,14,6,96,62506.56,148.32,62358.24
2023-05-30,60,4140,26,1,98,93249.94,88.39,93161.55
2022-07-06,133,4141,29,16,22,5909.42,11.08,5898.34
2022-08-13,54,4142,2,9,78,17847.96,47.81,17800.149999999998
2023-06-28,24,4143,15,13,92,35564.44,103.32,35461.12
2021-11-18,17,4144,3,6,13,9014.07,119.37,8894.699999999999
2023-02-24,27,4145,25,11,72,33198.48,29.59,33168.89
2022-01-02,29,4146,5,16,58,37242.38,19.38,37223.0
2023-06-08,56,4147,8,6,12,554.76,6.64,548.12
2023-04-20,1,4148,11,3,24,15656.4,67.72,15588.680000000002
2022-07-25,136,4149,3,14,75,74634.75,68.5,74566.25
2021-11-02,56,4150,17,1,75,3467.2499999999995,9.12,3458.13
2022-01-02,22,4151,4,9,21,5640.81,13.54,5627.27
2021-10-10,56,4152,9,11,42,1941.66,1.83,1939.83
2023-02-17,160,4153,1,16,80,3698.4,4.7,3693.7
2022-04-07,113,4154,6,12,22,5909.42,5.22,5904.2
2022-04-02,60,4155,30,8,96,91346.88,23.38,91323.5
2022-09-08,22,4156,24,10,45,12087.45,68.87,12018.58
2021-11-05,44,4157,7,7,7,1601.74,41.15,1560.59
2022-07-18,17,4158,21,4,54,37443.06,170.36,37272.7
2022-06-14,39,4159,25,10,40,39805.2,13.06,39792.14
2022-11-08,11,4160,18,9,52,34322.6,147.34,34175.26
2022-09-21,187,4161,2,15,4,3360.76,228.14,3132.6200000000003
2022-01-18,44,4162,8,5,5,1144.1,3.73,1140.37
2022-03-22,8,4163,6,4,82,5576.820000000001,14.61,5562.210000000001
2022-09-24,94,4164,1,7,55,20020.55,10.67,20009.88
2021-10-19,118,4165,5,17,36,35824.68,127.16,35697.52
2023-04-18,125,4166,6,10,15,5798.55,14.5,5784.05
2022-02-11,10,4167,6,6,1,433.1,96.65,336.45000000000005
2022-04-14,61,4168,18,11,80,76122.4,205.63,75916.76999999999
2022-04-09,80,4169,14,13,79,50726.69,130.54,50596.15
2022-09-23,124,4170,19,8,35,23101.75,67.38,23034.37
2021-12-18,15,4171,15,2,32,27117.76,48.23,27069.53
2022-02-22,18,4172,1,3,90,58599.9,112.69,58487.21
2021-11-19,56,4173,25,11,82,3790.86,11.44,3779.42
2022-05-30,170,4174,4,1,73,31522.86,53.04,31469.82
2022-06-08,191,4175,18,2,33,27965.19,238.45,27726.74
2023-04-03,8,4176,24,16,30,2040.3,7.48,2032.82
2023-06-01,190,4177,10,8,44,28648.84,139.88,28508.96
2023-01-11,53,4178,25,13,79,51437.69,156.58,51281.11
2022-09-04,26,4179,10,4,85,74192.25,178.45,74013.8
2022-01-15,48,4180,4,15,28,26048.4,133.38,25915.02
2022-05-02,5,4181,38,5,27,17613.45,139.17,17474.280000000002
2023-05-07,5,4182,19,17,11,7175.85,42.62,7133.2300000000005
2023-08-21,120,4183,19,16,92,77297.48000000001,4.75,77292.73000000001
2023-03-07,147,4184,5,4,47,20355.7,28.01,20327.69
2021-10-24,3,4185,25,11,23,8891.11,53.33,8837.78
2022-12-08,76,4186,12,12,35,30549.75,76.84,30472.91
2023-05-25,52,4187,17,10,86,3975.78,0.85,3974.93
2022-07-05,18,4188,5,18,60,39066.6,60.84,39005.76
2022-02-05,103,4189,30,13,40,38061.2,90.19,37971.01
2023-08-29,19,4190,1,3,72,60493.68000000001,54.52,60439.16000000001
2023-09-28,9,4191,21,12,36,13104.36,8.36,13096.0
2023-02-24,16,4192,17,7,26,11988.34,52.49,11935.85
2022-02-17,53,4193,19,12,55,35811.05,106.19,35704.86
2022-09-29,6,4194,17,14,5,3300.25,106.08,3194.17
2022-04-01,29,4195,21,11,84,53937.24,19.75,53917.49
2021-11-04,13,4196,13,16,41,38142.3,218.26,37924.03999999999
2023-05-07,203,4197,8,8,27,17579.97,2.53,17577.440000000002
2023-02-11,56,4198,11,1,6,277.38,6.87,270.51
2022-04-19,17,4199,14,5,25,17334.75,164.0,17170.75
2023-01-11,8,4200,12,2,64,4352.64,14.96,4337.68
2022-04-07,86,4201,19,3,13,8464.43,162.56,8301.87
2021-10-10,45,4202,3,1,49,41524.07,20.82,41503.25
2021-12-22,29,4203,14,5,70,44947.7,153.75,44793.95
2021-10-30,67,4204,8,9,87,37568.34,91.1,37477.24
2023-02-06,13,4205,12,3,69,64190.7,107.72,64082.98
2022-05-13,32,4206,12,18,37,16024.7,7.48,16017.22
2021-10-03,19,4207,24,12,52,43689.880000000005,177.73,43512.15
2023-03-23,128,4208,14,18,15,1020.15,15.86,1004.29
2022-08-10,18,4209,9,9,26,16928.86,177.22,16751.64
2023-02-15,13,4210,21,13,84,78145.2,11.22,78133.98
2023-08-09,43,4211,25,11,65,28068.3,36.98,28031.32
2023-04-24,56,4212,10,3,40,1849.2,11.5,1837.7
2022-11-01,24,4213,12,18,69,26673.33,100.9,26572.43
2023-08-17,48,4214,17,14,30,27909.0,120.15,27788.85
2022-10-14,4,4215,1,11,86,31304.86,93.21,31211.65
2021-11-20,27,4216,3,13,86,39653.74,110.87,39542.87
2022-04-24,131,4217,25,18,86,39653.74,107.16,39546.58
2023-06-23,13,4218,4,4,4,3721.2,179.36,3541.84
2023-09-07,43,4219,7,13,49,21159.18,40.76,21118.42
2023-09-12,83,4220,39,3,2,1745.7,193.11,1552.59
2022-06-30,24,4221,17,16,57,22034.49,98.21,21936.28
2022-10-17,17,4222,12,17,17,11787.63,140.73,11646.9
2022-07-18,145,4223,1,7,52,13967.72,29.87,13937.85
2022-10-10,125,4224,24,13,91,35177.87,48.38,35129.490000000005
2022-06-12,129,4225,4,17,96,37110.72,0.46,37110.26
2023-08-08,43,4226,4,8,55,23750.1,65.88,23684.22
2022-01-22,63,4227,8,13,36,2448.36,10.92,2437.44
2022-05-04,22,4228,7,13,3,805.83,8.99,796.84
2022-11-20,62,4229,19,18,64,59539.2,126.43,59412.77
2021-11-15,52,4230,13,4,62,2866.26,7.26,2858.9999999999995
2023-01-18,27,4231,4,11,34,15677.06,118.4,15558.66
2022-02-20,15,4232,17,7,49,41524.07,69.22,41454.85
2022-04-04,138,4233,24,10,79,21220.19,63.77,21156.42
2023-09-10,13,4234,22,6,56,52096.8,273.34,51823.46
2022-11-12,43,4235,4,15,5,2159.1,51.96,2107.14
2022-11-24,120,4236,2,14,67,56292.73,102.67,56190.060000000005
